date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,stringency_index,serial
2020-03-15,136.0,83.0,0.0,0.0,0.0,149.0,833.0,0.0,0.0,0.0,0.0,0.0,52.78,1
2020-03-16,236.0,100.0,0.0,0.0,2.69,292.0,1125.0,0.0,0.0,0.0,0.0,0.0,52.78,2
2020-03-17,299.0,63.0,0.0,0.0,2.6,16.0,1141.0,0.0,0.0,0.0,0.0,0.0,52.78,3
2020-03-18,454.0,155.0,2.0,2.0,2.51,1022.0,2163.0,0.2562,3.9,0.0,0.0,0.0,52.78,4
2020-03-19,501.0,47.0,3.0,1.0,2.36,1247.0,3410.0,0.1644,6.1,0.0,0.0,0.0,52.78,5
2020-03-20,730.0,229.0,3.0,0.0,2.26,591.0,4001.0,0.2059,4.9,0.0,0.0,0.0,52.78,6
2020-03-21,776.0,46.0,5.0,2.0,2.07,1224.0,5225.0,0.1591,6.3,0.0,0.0,0.0,55.56,7
2020-03-22,875.0,99.0,6.0,1.0,1.93,219.0,5444.0,0.1602,6.2,0.0,0.0,0.0,55.56,8
2020-03-23,972.0,97.0,7.0,1.0,1.81,413.0,5857.0,0.1555,6.4,0.0,0.0,0.0,85.19,9
2020-03-24,1063.0,91.0,8.0,1.0,1.75,266.0,6123.0,0.1533,6.5,0.0,0.0,0.0,93.52,10
2020-03-25,1201.0,138.0,9.0,1.0,1.7,326.0,6449.0,0.1744,5.7,0.0,0.0,0.0,93.52,11
2020-03-26,1373.0,172.0,11.0,2.0,1.68,1386.0,7835.0,0.1971,5.1,0.0,0.0,0.0,96.3,12
2020-03-27,1495.0,122.0,12.0,1.0,1.63,5396.0,13231.0,0.0829,12.1,0.0,0.0,0.0,96.3,13
2020-03-28,1597.0,102.0,14.0,2.0,1.61,1105.0,14336.0,0.0901,11.1,0.0,0.0,0.0,96.3,14
2020-03-29,1717.0,120.0,21.0,7.0,1.61,412.0,14748.0,0.0905,11.0,0.0,0.0,0.0,96.3,15
2020-03-30,1938.0,221.0,26.0,5.0,1.62,935.0,15683.0,0.0983,10.2,0.0,0.0,0.0,96.3,16
2020-03-31,2118.0,180.0,27.0,1.0,1.62,284.0,15967.0,0.1072,9.3,0.0,0.0,0.0,96.3,17
2020-04-01,2421.0,303.0,34.0,7.0,1.63,1357.0,17324.0,0.1122,8.9,0.0,0.0,0.0,96.3,18
2020-04-02,2686.0,265.0,40.0,6.0,1.62,12984.0,30308.0,0.0584,17.1,0.0,0.0,0.0,96.3,19
2020-04-03,2818.0,132.0,41.0,1.0,1.59,2622.0,32930.0,0.0672,14.9,0.0,0.0,0.0,96.3,20
2020-04-04,3157.0,339.0,47.0,6.0,1.6,1955.0,34885.0,0.0759,13.2,0.0,0.0,0.0,96.3,21
2020-04-05,3766.0,609.0,53.0,6.0,1.58,990.0,35875.0,0.097,10.3,0.0,0.0,0.0,96.3,22
2020-04-06,4035.0,269.0,57.0,4.0,1.48,3308.0,39183.0,0.0892,11.2,0.0,0.0,0.0,96.3,23
2020-04-07,4263.0,228.0,61.0,4.0,1.4,2976.0,42159.0,0.0819,12.2,0.0,0.0,0.0,96.3,24
2020-04-08,4489.0,226.0,65.0,4.0,1.35,2737.0,44896.0,0.075,13.3,0.0,0.0,0.0,96.3,25
2020-04-09,4695.0,206.0,66.0,1.0,1.34,9810.0,54706.0,0.0824,12.1,0.0,0.0,0.0,96.3,26
2020-04-10,5011.0,316.0,86.0,20.0,1.34,3130.0,57836.0,0.0881,11.4,0.0,0.0,0.0,96.3,27
2020-04-11,5230.0,219.0,91.0,5.0,1.34,3965.0,61801.0,0.077,13.0,0.0,0.0,0.0,96.3,28
2020-04-12,5496.0,266.0,93.0,2.0,1.36,3313.0,65114.0,0.0592,16.9,0.0,0.0,0.0,96.3,29
2020-04-13,5837.0,341.0,96.0,3.0,1.39,4814.0,69928.0,0.0586,17.1,0.0,0.0,0.0,96.3,30
2020-04-14,6383.0,546.0,111.0,15.0,1.43,3511.0,73439.0,0.0678,14.8,0.0,0.0,0.0,96.3,31
2020-04-15,6919.0,536.0,128.0,17.0,1.44,5540.0,78979.0,0.0713,14.0,0.0,0.0,0.0,92.59,32
2020-04-16,7025.0,106.0,135.0,7.0,1.44,5725.0,84704.0,0.0777,12.9,0.0,0.0,0.0,92.59,33
2020-04-17,7638.0,613.0,143.0,8.0,1.48,7844.0,92548.0,0.0757,13.2,0.0,0.0,0.0,92.59,34
2020-04-18,8348.0,710.0,168.0,25.0,1.51,5974.0,98522.0,0.0849,11.8,0.0,0.0,0.0,92.59,35
2020-04-19,8418.0,70.0,176.0,8.0,1.5,5780.0,104302.0,0.0746,13.4,0.0,0.0,0.0,92.59,36
2020-04-20,9565.0,1147.0,201.0,25.0,1.55,0.0,0.0,0.0978,10.2,0.0,0.0,0.0,92.59,37
2020-04-21,10076.0,511.0,212.0,11.0,1.52,0.0,111806.0,0.0963,10.4,0.0,0.0,0.0,92.59,38
2020-04-22,11155.0,1079.0,237.0,25.0,1.51,6214.0,118020.0,0.1085,9.2,0.0,0.0,0.0,92.59,39
2020-04-23,11940.0,785.0,253.0,16.0,1.47,6529.0,124549.0,0.1234,8.1,0.0,0.0,0.0,92.59,40
2020-04-24,12723.0,783.0,269.0,16.0,1.43,6816.0,131365.0,0.131,7.6,0.0,0.0,0.0,89.81,41
2020-04-25,13328.0,605.0,281.0,12.0,1.4,6782.0,138147.0,0.1257,8.0,0.0,0.0,0.0,89.81,42
2020-04-26,13915.0,587.0,292.0,11.0,1.38,6218.0,144365.0,0.1372,7.3,0.0,0.0,0.0,89.81,43
2020-04-27,14612.0,697.0,312.0,20.0,1.38,6391.0,150756.0,0.1182,8.5,0.0,0.0,0.0,89.81,44
2020-04-28,15525.0,913.0,343.0,31.0,1.4,6467.0,157223.0,0.12,8.3,0.0,0.0,0.0,89.81,45
2020-04-29,16817.0,1292.0,385.0,42.0,1.41,8688.0,165911.0,0.1182,8.5,0.0,0.0,0.0,89.81,46
2020-04-30,18114.0,1297.0,417.0,32.0,1.41,8249.0,174160.0,0.1245,8.0,0.0,0.0,0.0,89.81,47
2020-05-01,19103.0,989.0,440.0,23.0,1.38,7971.0,182131.0,0.1257,8.0,0.0,0.0,0.0,89.81,48
2020-05-02,20084.0,981.0,457.0,17.0,1.37,11728.0,193859.0,0.1213,8.2,0.0,0.0,0.0,89.81,49
2020-05-03,20941.0,857.0,476.0,19.0,1.36,9166.0,203025.0,0.1198,8.3,0.0,0.0,0.0,89.81,50
2020-05-04,22049.0,1108.0,514.0,38.0,1.37,9486.0,212511.0,0.1204,8.3,0.0,0.0,0.0,89.81,51
2020-05-05,24073.0,2024.0,564.0,50.0,1.39,9893.0,222404.0,0.1311,7.6,0.0,0.0,0.0,89.81,52
2020-05-06,24644.0,571.0,585.0,21.0,1.36,10178.0,232582.0,0.1174,8.5,0.0,0.0,0.0,89.81,53
2020-05-07,26435.0,1791.0,599.0,14.0,1.38,12196.0,244778.0,0.1178,8.5,0.0,0.0,0.0,89.81,54
2020-05-08,28736.0,2301.0,636.0,37.0,1.38,12469.0,257247.0,0.1282,7.8,0.0,0.0,0.0,89.81,55
2020-05-09,30334.0,1598.0,659.0,23.0,1.34,12778.0,270025.0,0.1346,7.4,0.0,0.0,0.0,89.81,56
2020-05-10,32081.0,1747.0,706.0,47.0,1.31,13492.0,283517.0,0.1384,7.2,0.0,0.0,0.0,89.81,57
2020-05-11,34336.0,2255.0,737.0,31.0,1.26,11377.0,294894.0,0.1491,6.7,0.0,0.0,0.0,89.81,58
2020-05-12,35298.0,962.0,761.0,24.0,1.21,10957.0,305851.0,0.1345,7.4,0.0,0.0,0.0,89.81,59
2020-05-13,35788.0,490.0,770.0,9.0,1.18,11848.0,317699.0,0.1309,7.6,0.0,0.0,0.0,89.81,60
2020-05-14,38799.0,3011.0,834.0,64.0,1.2,13051.0,330750.0,0.1438,7.0,0.0,0.0,0.0,89.81,61
2020-05-15,38799.0,0.0,834.0,0.0,1.17,13700.0,344450.0,0.1154,8.7,0.0,0.0,0.0,89.81,62
2020-05-16,40151.0,1352.0,873.0,39.0,1.19,14814.0,359264.0,0.11,9.1,0.0,0.0,0.0,78.7,63
2020-05-17,42125.0,1974.0,903.0,30.0,1.21,14146.0,373410.0,0.1117,9.0,0.0,0.0,0.0,85.19,64
2020-05-18,43966.0,1841.0,939.0,36.0,1.22,13925.0,387335.0,0.1042,9.6,0.0,0.0,0.0,85.19,65
2020-05-19,45898.0,1932.0,985.0,46.0,1.23,12957.0,400292.0,0.1122,8.9,0.0,0.0,0.0,85.19,66
2020-05-20,48091.0,2193.0,1017.0,32.0,1.24,13962.0,414254.0,0.1274,7.8,0.0,0.0,0.0,85.19,67
2020-05-21,50694.0,2603.0,1067.0,50.0,1.23,15346.0,429600.0,0.1203,8.3,0.0,0.0,0.0,82.41,68
2020-05-22,52437.0,1743.0,1101.0,34.0,1.22,16387.0,445987.0,0.1343,7.4,0.0,0.0,0.0,82.41,69
2020-05-23,54601.0,2164.0,1133.0,32.0,1.2,14705.0,460692.0,0.1425,7.0,0.0,0.0,0.0,82.41,70
2020-05-24,56349.0,1748.0,1167.0,34.0,1.19,12915.0,473607.0,0.142,7.0,0.0,0.0,0.0,82.41,71
2020-05-25,57705.0,1356.0,1197.0,30.0,1.19,10049.0,483656.0,0.1426,7.0,0.0,0.0,0.0,82.41,72
2020-05-26,59151.0,1446.0,1225.0,28.0,1.21,7252.0,490908.0,0.1463,6.8,0.0,0.0,0.0,82.41,73
2020-05-27,61227.0,2076.0,1260.0,35.0,1.26,8491.0,499399.0,0.1543,6.5,0.0,0.0,0.0,82.41,74
2020-05-28,64028.0,2801.0,1317.0,57.0,1.3,8687.0,508086.0,0.1699,5.9,0.0,0.0,0.0,82.41,75
2020-05-29,66457.0,2429.0,1395.0,78.0,1.34,11931.0,520017.0,0.1894,5.3,0.0,0.0,0.0,82.41,76
2020-05-30,69496.0,3039.0,1483.0,88.0,1.37,12020.0,532037.0,0.2088,4.8,0.0,0.0,0.0,82.41,77
2020-05-31,72460.0,2964.0,1543.0,60.0,1.39,14993.0,547030.0,0.2194,4.6,0.0,0.0,0.0,82.41,78
2020-06-01,76398.0,3938.0,1621.0,78.0,1.42,14106.0,561136.0,0.2413,4.1,0.0,0.0,0.0,82.41,79
2020-06-02,80463.0,4065.0,1688.0,67.0,1.43,16838.0,577974.0,0.2448,4.1,0.0,0.0,0.0,82.41,80
2020-06-03,85264.0,4801.0,1770.0,82.0,1.43,17370.0,595344.0,0.2505,4.0,0.0,0.0,0.0,82.41,81
2020-06-04,89249.0,3985.0,1838.0,68.0,1.41,20167.0,615511.0,0.2348,4.3,0.0,0.0,0.0,69.44,82
2020-06-05,93983.0,4734.0,1935.0,97.0,1.4,22812.0,638323.0,0.2327,4.3,0.0,0.0,0.0,69.44,83
2020-06-06,98943.0,4960.0,2002.0,67.0,1.38,22185.0,660508.0,0.2292,4.4,0.0,0.0,0.0,69.44,84
2020-06-07,103671.0,4728.0,2067.0,65.0,1.35,23100.0,683608.0,0.2285,4.4,0.0,0.0,0.0,61.11,85
2020-06-08,108317.0,4646.0,2172.0,105.0,1.33,22225.0,705833.0,0.2206,4.5,0.0,0.0,0.0,61.11,86
2020-06-09,113702.0,5385.0,2255.0,83.0,1.32,24620.0,730453.0,0.218,4.6,0.0,0.0,0.0,61.11,87
2020-06-10,119536.0,5834.0,2356.0,101.0,1.29,23799.0,754252.0,0.2157,4.6,0.0,0.0,0.0,61.11,88
2020-06-11,125933.0,6397.0,2463.0,107.0,1.27,26573.0,780825.0,0.2219,4.5,0.0,0.0,0.0,61.11,89
2020-06-12,125933.0,0.0,2463.0,0.0,1.24,28344.0,809169.0,0.187,5.3,0.0,0.0,0.0,61.11,90
2020-06-13,132405.0,6472.0,2551.0,88.0,1.26,29850.0,839019.0,0.1874,5.3,0.0,0.0,0.0,61.11,91
2020-06-14,144478.0,12073.0,2729.0,178.0,1.27,29546.0,868565.0,0.2206,4.5,0.0,0.0,0.0,61.11,92
2020-06-15,148921.0,4443.0,2839.0,110.0,1.2,29085.0,897650.0,0.2117,4.7,0.0,0.0,0.0,61.11,93
2020-06-16,154760.0,5839.0,2975.0,136.0,1.15,25015.0,922665.0,0.2136,4.7,0.0,0.0,0.0,61.11,94
2020-06-17,160118.0,5358.0,3093.0,118.0,1.1,28117.0,950782.0,0.2065,4.8,0.0,0.0,0.0,61.11,95
2020-06-18,165062.0,4944.0,3229.0,136.0,1.06,31230.0,982012.0,0.1945,5.1,0.0,0.0,0.0,61.11,96
2020-06-19,171666.0,6604.0,3382.0,153.0,1.04,29094.0,1011106.0,0.2265,4.4,0.0,0.0,0.0,61.11,97
2020-06-20,176617.0,4951.0,3501.0,119.0,0.98,31681.0,1042787.0,0.217,4.6,0.0,0.0,0.0,58.33,98
2020-06-21,181088.0,4471.0,3590.0,89.0,0.94,28855.0,1071642.0,0.1803,5.5,0.0,0.0,0.0,58.33,99
2020-06-22,185034.0,3946.0,3695.0,105.0,0.91,30520.0,1102162.0,0.1766,5.7,0.0,0.0,0.0,60.19,100
2020-06-23,188926.0,3892.0,3755.0,60.0,0.89,24599.0,1126761.0,0.1674,6.0,0.0,0.0,0.0,60.19,101
2020-06-24,192970.0,4044.0,3903.0,148.0,0.87,23380.0,1150141.0,0.1648,6.1,0.0,0.0,0.0,60.19,102
2020-06-25,195745.0,2775.0,3962.0,59.0,0.85,21835.0,1171976.0,0.1615,6.2,0.0,0.0,0.0,60.19,103
2020-06-26,198883.0,3138.0,4035.0,73.0,0.85,21041.0,1193017.0,0.1496,6.7,0.0,0.0,0.0,60.19,104
2020-06-27,202955.0,4072.0,4118.0,83.0,0.86,21123.0,1214140.0,0.1537,6.5,0.0,0.0,0.0,60.19,105
2020-06-28,206512.0,3557.0,4167.0,49.0,0.85,25013.0,1239153.0,0.1518,6.6,0.0,0.0,0.0,60.19,106
2020-06-29,209337.0,2825.0,4304.0,137.0,0.86,23009.0,1262162.0,0.1519,6.6,0.0,0.0,0.0,60.19,107
2020-06-30,213470.0,4133.0,4395.0,91.0,0.87,20930.0,1283092.0,0.157,6.4,0.0,0.0,0.0,60.19,108
2020-07-01,217809.0,4339.0,4473.0,78.0,0.87,22418.0,1305510.0,0.1599,6.3,0.0,0.0,0.0,60.19,109
2020-07-02,221896.0,4087.0,4551.0,78.0,0.87,22128.0,1327638.0,0.168,6.0,0.0,0.0,0.0,66.67,110
2020-07-03,221896.0,0.0,4551.0,0.0,0.85,23135.0,1350773.0,0.1459,6.9,0.0,0.0,0.0,66.67,111
2020-07-04,225283.0,3387.0,4619.0,68.0,0.88,22052.0,1372825.0,0.1407,7.1,0.0,0.0,0.0,66.67,112
2020-07-05,231818.0,6535.0,4762.0,143.0,0.9,25527.0,1398352.0,0.159,6.3,0.0,0.0,0.0,66.67,113
2020-07-06,234509.0,2691.0,4839.0,77.0,0.88,22271.0,1420623.0,0.1589,6.3,0.0,0.0,0.0,66.67,114
2020-07-07,237489.0,2980.0,4922.0,83.0,0.86,24530.0,1445153.0,0.1482,6.7,0.0,0.0,0.0,66.67,115
2020-07-08,240848.0,3359.0,4983.0,61.0,0.84,21951.0,1467104.0,0.1426,7.0,0.0,0.0,0.0,66.67,116
2020-07-09,243599.0,2751.0,5058.0,75.0,0.82,24333.0,1491437.0,0.1325,7.5,0.0,0.0,0.0,66.67,117
2020-07-10,246351.0,2752.0,5123.0,65.0,0.8,23421.0,1514858.0,0.149,6.7,0.0,0.0,0.0,66.67,118
2020-07-11,248872.0,2521.0,5197.0,74.0,0.78,23569.0,1538427.0,0.1424,7.0,0.0,0.0,0.0,66.67,119
2020-07-12,251625.0,2753.0,5266.0,69.0,0.77,24211.0,1562638.0,0.1206,8.3,0.0,0.0,0.0,66.67,120
2020-07-13,253604.0,1979.0,5320.0,54.0,0.75,22532.0,1585170.0,0.116,8.6,0.0,0.0,0.0,66.67,121
2020-07-14,255769.0,2165.0,5386.0,66.0,0.74,21020.0,1606190.0,0.1135,8.8,0.0,0.0,0.0,66.67,122
2020-07-15,257914.0,2145.0,5426.0,40.0,0.72,21749.0,1627939.0,0.1061,9.4,0.0,0.0,0.0,66.67,123
2020-07-16,257914.0,0.0,5426.0,0.0,0.72,24244.0,1652183.0,0.0891,11.2,0.0,0.0,0.0,66.67,124
2020-07-17,261917.0,4003.0,5522.0,96.0,0.74,23907.0,1676090.0,0.0965,10.4,0.0,0.0,0.0,66.67,125
2020-07-18,263496.0,1579.0,5568.0,46.0,0.71,23011.0,1699101.0,0.091,11.0,0.0,0.0,0.0,66.67,126
2020-07-19,265083.0,1587.0,5599.0,31.0,0.69,22559.0,1721660.0,0.0846,11.8,0.0,0.0,0.0,66.67,127
2020-07-20,266096.0,1013.0,5639.0,40.0,0.68,19108.0,1740768.0,0.0803,12.5,0.0,0.0,0.0,66.67,128
2020-07-21,267428.0,1332.0,5677.0,38.0,0.68,17783.0,1758551.0,0.0765,13.1,0.0,0.0,0.0,66.67,129
2020-07-22,269191.0,1763.0,5709.0,32.0,0.67,18331.0,1776882.0,0.0757,13.2,0.0,0.0,0.0,66.67,130
2020-07-23,270400.0,1209.0,5763.0,54.0,0.67,22408.0,1799290.0,0.0849,11.8,0.0,0.0,0.0,66.67,131
2020-07-24,271887.0,1487.0,5787.0,24.0,0.66,22006.0,1821296.0,0.0687,14.6,0.0,0.0,0.0,66.67,132
2020-07-25,273113.0,1226.0,5822.0,35.0,0.65,23630.0,1844926.0,0.0659,15.2,0.0,0.0,0.0,66.67,133
2020-07-26,273113.0,0.0,5822.0,0.0,0.63,23254.0,1868180.0,0.0548,18.2,0.0,0.0,0.0,66.67,134
2020-07-27,274289.0,1176.0,5842.0,20.0,0.65,41666.0,1909846.0,0.0485,20.6,0.0,0.0,0.0,66.67,135
2020-07-28,275225.0,936.0,5865.0,23.0,0.66,21256.0,1931102.0,0.0452,22.1,0.0,0.0,0.0,66.67,136
2020-07-29,276288.0,1063.0,5892.0,27.0,0.66,21628.0,1952730.0,0.0404,24.8,0.0,0.0,0.0,66.67,137
2020-07-30,277402.0,1114.0,5924.0,32.0,0.67,20507.0,1973237.0,0.0403,24.8,0.0,0.0,0.0,66.67,138
